,bathrooms,bedrooms,borough,city,leaseLength,postal_code,rating,rent,rental_title,sqft,state,street_address,pet_cat,pet_dog,built_year,property_size,amenity_air conditioning,amenity_alcove,amenity_balcony,amenity_basketball,amenity_bike storage,amenity_business,amenity_cable,amenity_ceiling fans,amenity_charging station,amenity_clubhouse,amenity_concierge,amenity_controlled,amenity_courtyard,amenity_dishwasher,amenity_disposal,amenity_dry cleaning,amenity_elevator,amenity_fitness,amenity_furnished,amenity_game,amenity_gated,amenity_granite,amenity_grill,amenity_hardwood,amenity_heat/hot water included,amenity_heating,amenity_high ceilings,amenity_internet,amenity_laundary facilities,amenity_laundry service,amenity_library,amenity_lounge,amenity_maid,amenity_maintenance,amenity_manager,amenity_microwave,amenity_movie,amenity_online service,amenity_oven,amenity_package,amenity_parking available,amenity_parking garage,amenity_parking security,amenity_patio,amenity_pet care,amenity_pet play area,amenity_picnic,amenity_planned social activities,amenity_playground,amenity_pool,amenity_private outdoor space,amenity_recycling,amenity_refrigerator,amenity_renovated,amenity_retail,amenity_rooftop,amenity_smoke free,amenity_spa,amenity_stainless,amenity_storage space,amenity_stove,amenity_sundeck,amenity_terrace,amenity_tub,amenity_views,amenity_walk-in closets,amenity_washer/dryer,amenity_wheelchair,amenity_wifi,amenity_yoga studio,full_address,longitude,latitude
7190,1,0,Brooklyn,brooklyn,12,,4,1700.0,53 Marine Ave Unit 1,498.36114570361144,NY,53 Marine Ave Unit 1,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53 Marine Ave Unit 1, brooklyn, NY",,
7191,1,3,Brooklyn,brooklyn,12,,4,2500.0,6803 3rd Ave Unit D3,1400.0,NY,6803 3rd Ave Unit D3,1,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"6803 3rd Ave Unit D3, brooklyn, NY",,
7192,1,3,Brooklyn,brooklyn,12,,4,2800.0,507 82nd St Unit 1,1200.0,NY,507 82nd St Unit 1,1,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"507 82nd St Unit 1, brooklyn, NY",,
7193,1,3,Brooklyn,brooklyn,12,,4,2800.0,121 70th St,1500.0,NY,121 70th St,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"121 70th St, brooklyn, NY",,
7194,1,2,Brooklyn,brooklyn,12,,4,1995.0,35 Oliver St Unit 4H,800.0,NY,35 Oliver St Unit 4H,1,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"35 Oliver St Unit 4H, brooklyn, NY",,
7195,1,3,Brooklyn,brooklyn,12,,4,2100.0,1833 W 12th St,1000.0,NY,1833 W 12th St,1,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1833 W 12th St, brooklyn, NY",,
7196,1,3,Brooklyn,brooklyn,12,,4,2000.0,1868 76th St,1000.0,NY,1868 76th St,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1868 76th St, brooklyn, NY",,
7197,2,2,Brooklyn,brooklyn,12,,4,2750.0,116 98th St,950.0,NY,116 98th St,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"116 98th St, brooklyn, NY",,
7198,1,2,Brooklyn,brooklyn,12,,4,2250.0,2212 Ditmas Ave,1100.0,NY,2212 Ditmas Ave,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2212 Ditmas Ave, brooklyn, NY",,
7199,2,2,Brooklyn,brooklyn,12,,4,6325.0,25 Washington Ave Unit 8Ca,1000.0,NY,25 Washington Ave Unit 8Ca,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"25 Washington Ave Unit 8Ca, brooklyn, NY",,
7200,1,3,Brooklyn,brooklyn,12,,4,2300.0,258 94th St,1200.0,NY,258 94th St,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"258 94th St, brooklyn, NY",,
7201,1,2,Brooklyn,new york,12,,4,2395.0,126 E 6th St Unit 2B,700.0,NY,126 E 6th St Unit 2B,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126 E 6th St Unit 2B, new york, NY",,
7202,1,0,Brooklyn,brooklyn,12,,4,1900.0,165 E 88th St Unit 3B,450.0,NY,165 E 88th St Unit 3B,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"165 E 88th St Unit 3B, brooklyn, NY",,
7203,1,1,Brooklyn,brooklyn,12,,4,1590.0,1420 53rd St Unit 4,400.0,NY,1420 53rd St Unit 4,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1420 53rd St Unit 4, brooklyn, NY",,
7204,1,2,Brooklyn,brooklyn,12,,4,4035.0,330 Flatbush Ave Ext,500.0,NY,330 Flatbush Ave Ext,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"330 Flatbush Ave Ext, brooklyn, NY",,
7205,1,1,Brooklyn,brooklyn,12,,4,2000.0,677 Greene Ave Unit 1,400.0,NY,677 Greene Ave Unit 1,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"677 Greene Ave Unit 1, brooklyn, NY",,
7206,1,2,Brooklyn,brooklyn,12,,4,2125.0,1535 E 14th St,750.0,NY,1535 E 14th St,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1535 E 14th St, brooklyn, NY",,
7207,1,2,Brooklyn,brooklyn,12,,4,3200.0,351 Franklin Ave,750.0,NY,351 Franklin Ave,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"351 Franklin Ave, brooklyn, NY",,
7208,1,3,Brooklyn,brooklyn,12,,4,2050.0,1503 Eastern Pkwy,750.0,NY,1503 Eastern Pkwy,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1503 Eastern Pkwy, brooklyn, NY",,
7209,1,2,Brooklyn,brooklyn,12,,4,2100.0,714 46th St,700.0,NY,714 46th St,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"714 46th St, brooklyn, NY",,
7210,1,3,Brooklyn,brooklyn,12,,4,2500.0,725 4th Ave Unit B5,1000.0,NY,725 4th Ave Unit B5,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"725 4th Ave Unit B5, brooklyn, NY",,
7211,1,0,Brooklyn,brooklyn,12,,4,2000.0,211 Garfield Pl,900.0,NY,211 Garfield Pl,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"211 Garfield Pl, brooklyn, NY",,
7212,1,5,Brooklyn,brooklyn,12,,4,4950.0,41 S 4th St Unit 11,2000.0,NY,41 S 4th St Unit 11,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"41 S 4th St Unit 11, brooklyn, NY",,
7213,1,2,Brooklyn,brooklyn,12,,4,1550.0,689 Belmont Ave,2000.0,NY,689 Belmont Ave,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"689 Belmont Ave, brooklyn, NY",,
7214,1,1,Brooklyn,brooklyn,13,,4,1400.0,2617 E 11th St,500.0,NY,2617 E 11th St,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2617 E 11th St, brooklyn, NY",,
7215,1,2,Brooklyn,brooklyn,12,,4,2400.0,151 Jefferson Ave Unit 3,750.0,NY,151 Jefferson Ave Unit 3,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"151 Jefferson Ave Unit 3, brooklyn, NY",,
7216,1,2,Brooklyn,brooklyn,12,,4,2000.0,100 Bay Ridge Ave Unit 3,950.0,NY,100 Bay Ridge Ave Unit 3,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100 Bay Ridge Ave Unit 3, brooklyn, NY",,
7217,2,2,Brooklyn,brooklyn,12,,4,2700.0,968 60th St Unit 3f,1200.0,NY,968 60th St Unit 3f,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"968 60th St Unit 3f, brooklyn, NY",,
7218,2,2,Brooklyn,brooklyn,12,,4,2200.0,7610 3rd Ave,1100.0,NY,7610 3rd Ave,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7610 3rd Ave, brooklyn, NY",,
7219,1,2,Brooklyn,brooklyn,12,,4,1850.0,567 77th St,1100.0,NY,567 77th St,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"567 77th St, brooklyn, NY",,
7220,1,3,Brooklyn,brooklyn,12,,4,2200.0,108 Wakeman Pl,1200.0,NY,108 Wakeman Pl,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"108 Wakeman Pl, brooklyn, NY",,
7221,1,3,Brooklyn,brooklyn,12,,4,2250.0,2017 85th St Unit 1,1150.0,NY,2017 85th St Unit 1,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017 85th St Unit 1, brooklyn, NY",,
7222,1,1,Brooklyn,brooklyn,12,,4,1595.0,1947 Ocean Ave Unit D8,1000.0,NY,1947 Ocean Ave Unit D8,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1947 Ocean Ave Unit D8, brooklyn, NY",,
7223,1,0,Brooklyn,brooklyn,12,,4,1450.0,455 Ocean Pkwy Unit 5H,498.36114570361144,NY,455 Ocean Pkwy Unit 5H,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"455 Ocean Pkwy Unit 5H, brooklyn, NY",,
7224,1,4,Brooklyn,brooklyn,12,,4,4000.0,1100 Dekalb Ave,1100.0,NY,1100 Dekalb Ave,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1100 Dekalb Ave, brooklyn, NY",,
7225,1,2,Brooklyn,brooklyn,12,,4,2700.0,407 37th St,1200.0,NY,407 37th St,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"407 37th St, brooklyn, NY",,
7226,1,2,Brooklyn,brooklyn,12,,4,1700.0,6400 19th Ave Unit 2d,832.0,NY,6400 19th Ave Unit 2d,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6400 19th Ave Unit 2d, brooklyn, NY",,
7227,1,1,Brooklyn,brooklyn,12,,4,800.0,1111 Schenck Ave,707.177836285304,NY,1111 Schenck Ave,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1111 Schenck Ave, brooklyn, NY",,
7228,1,2,Brooklyn,brooklyn,12,,4,2750.0,454 3rd Ave,500.0,NY,454 3rd Ave,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"454 3rd Ave, brooklyn, NY",,
7229,2,3,Brooklyn,brooklyn,12,,4,2925.0,70 E 4th St,800.0,NY,70 E 4th St,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70 E 4th St, brooklyn, NY",,
7230,1,3,Brooklyn,brooklyn,12,,4,4989.0,209A Wyckoff St Unit 2,1100.0,NY,209A Wyckoff St Unit 2,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"209A Wyckoff St Unit 2, brooklyn, NY",,
7231,1,1,Brooklyn,brooklyn,12,,4,1675.0,2015 Dorchester Rd,900.0,NY,2015 Dorchester Rd,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2015 Dorchester Rd, brooklyn, NY",,
7232,1,1,Brooklyn,brooklyn,12,,4,3483.0,6 Rockwell Pl,700.0,NY,6 Rockwell Pl,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6 Rockwell Pl, brooklyn, NY",,
7233,1,2,Brooklyn,brooklyn,12,,4,1950.0,585 E 21st St,900.0,NY,585 E 21st St,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"585 E 21st St, brooklyn, NY",,
7234,2,2,Brooklyn,brooklyn,12,,4,2550.0,68 Troy Ave Unit 3R,850.0,NY,68 Troy Ave Unit 3R,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68 Troy Ave Unit 3R, brooklyn, NY",,
7235,1,3,Brooklyn,brooklyn,12,,4,2600.0,655 Brooklyn Ave Unit 4,1100.0,NY,655 Brooklyn Ave Unit 4,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"655 Brooklyn Ave Unit 4, brooklyn, NY",,
7236,1,0,Brooklyn,brooklyn,12,,4,1500.0,810 Ocean Ave,650.0,NY,810 Ocean Ave,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"810 Ocean Ave, brooklyn, NY",,
7237,1,3,Brooklyn,brooklyn,12,,4,2100.0,1222 Ralph Ave,1200.0,NY,1222 Ralph Ave,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1222 Ralph Ave, brooklyn, NY",,
7238,1,4,Brooklyn,brooklyn,12,,4,3200.0,385 Chauncey St Unit 1L,1000.0,NY,385 Chauncey St Unit 1L,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"385 Chauncey St Unit 1L, brooklyn, NY",,
7239,1,3,Brooklyn,brooklyn,12,,4,2350.0,848 Madison St Unit 4R,900.0,NY,848 Madison St Unit 4R,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"848 Madison St Unit 4R, brooklyn, NY",,
7240,1,2,Brooklyn,brooklyn,12,,4,2350.0,520 Crown St Unit B11,700.0,NY,520 Crown St Unit B11,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"520 Crown St Unit B11, brooklyn, NY",,
7241,1,3,Brooklyn,brooklyn,12,,4,3000.0,10 Westminster Rd Unit 5B,1250.0,NY,10 Westminster Rd Unit 5B,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10 Westminster Rd Unit 5B, brooklyn, NY",,
7242,1,1,Brooklyn,brooklyn,12,,4,1895.0,486 Brooklyn Ave,600.0,NY,486 Brooklyn Ave,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"486 Brooklyn Ave, brooklyn, NY",,
7243,2,3,Brooklyn,brooklyn,12,,4,2300.0,385 Sumpter St Unit 3,1250.0,NY,385 Sumpter St Unit 3,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"385 Sumpter St Unit 3, brooklyn, NY",,
7244,1,1,Brooklyn,brooklyn,12,,4,2195.0,647 Prospect Pl,850.0,NY,647 Prospect Pl,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"647 Prospect Pl, brooklyn, NY",,
7245,1,1,Brooklyn,brooklyn,12,,4,2076.0,60 Linden Blvd,1000.0,NY,60 Linden Blvd,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60 Linden Blvd, brooklyn, NY",,
